id,pcat_id,code,field1,field2,field3,field4,field5,field6
1302,94,BON-HP-0009,Compatible with CUBIERTA LLUVIA / SOL,,,,,
1303,94,BON-HP-0010,"Compatible with CASCO DE SEGURIDAD
PARA MINERÍA
(REFLECTANTE DETRÁS DE LA
BARRA HABRÁ ",,,,,
1304,94,BON-HP-0011,Compatible with CORREA DE LA BARBILLA,,,,,
1305,94,BON-HP-0012,Compatible with CASCO DE SEGURIDAD PARA MINERÍA (REFLECTANTE DETRÁS DE LA BARRA HABRÁ ,,,,,
1306,94,BON-HP-0013,Compatible with CASCO DE LA INDUSTRIA,,,,,
1307,94,BON-HP-0014,Compatible with PROTECTOR DE OJOS,,,,,
1308,94,BON-HP-0015,Compatible with LAMPARA PRINCIPAL,,,,,
1309,94,BON-HP-0016,Compatible with CASCO DE SEGURIDAD CON PROTECTOR DE OJOS,,,,,
1310,94,BON-HP-0017,Compatible with TAPA DE PARACHOQUES,,,,,
1311,94,BON-HP-0018,Compatible with TAPA DE PARACHOQUES,,,,,
1312,94,BON-HP-0019,Compatible with TAPA DE PARACHOQUES,,,,,
1313,94,BON-HP-0020,Compatible with TAPA DE PARACHOQUES,,,,,
1314,94,BON-HP-0021,Compatible with TAPA DE PARACHOQUES,,,,,
1315,94,BON-HP-0022,Compatible with TAPA DE PARACHOQUES,,,,,
1316,94,BON-HP-0023,Compatible with SOPORTE DE VISERA PLÁSTICO PARA INDUSTRIAS FRÍAS,,,,,
1317,94,BON-HP-0024,"Compatible with MALLA FACESHIELD (Size 6 ""* 15,5"" * 1 MM)",,,,,
1318,94,BON-HP-0025,Compatible with MALLA FACESHIELD PARA TAPONES DE SEGURIDAD,,,,,
1319,94,BON-HP-0026,Compatible with SOPORTE DE VISERA DE ALUMINIO PARA INDUSTRIAS CALIENTES,,,,,
1320,94,BON-HP-0047,Compatible with SOPORTE DE VISERA DE ALUMINIO PARA INDUSTRIAS CALIENTES,,,,,
1321,94,BON-HP-0048,Compatible with PROTECTOR FACIAL CLARO PARA TAPONES DE SEGURIDAD,,,,,
1322,94,BON-HP-0049,"Compatible with PROTECCIÓN DE LA
CABEZA -
COMBINACIÓN DE
CASCO",,,,,
1323,94,BON-HP-0050,"Compatible with SOPORTE VISERA SEMI
PLÁSTICO, SEMI
ALUMINIO",,,,,
1324,94,BON-HP-0031,Compatible with VISERA FACESHIELD,,,,,
1325,94,BON-HP-0032,"Compatible with SOPORTE DE VISERA DE
ALUMINIO PARA INDUSTRIAS
CALIENTES",,,,,
1326,94,BON-HP-0033,"Compatible with MALLA FACESHIELD PARA
TAPONES DE SEGURIDAD",,,,,
1327,94,BON-HP-0034,"Compatible with MALLA FACESHIELD
(Size 8 ""* 155"" * 1)",,,,,
1328,94,BON-HP-0035,"Compatible with SOPORTE DE VISERA DE
ALUMINIO PARA
INDUSTRIAS CALIENTES",,,,,
1329,94,BON-HP-0036,"Compatible with SOPORTE DE VISERA DE
ALUMINIO PARA
INDUSTRIAS CALIENTES",,,,,
1330,94,BON-HP-0037,"Compatible with PROTECTOR FACIAL
CLARO PARA TAPONES
DE SEGURIDAD",,,,,
1331,94,BON-HP-0038,"Compatible with PROTECTOR FACIAL
CLARO PARA TAPONES
DE SEGURIDAD",,,,,
1332,94,BON-HP-0039,"Compatible with FACESHIELD
(ENCUADERNADO EN
ALUMINIO) Size 9 ""*
15,5"" * 1 MM",,,,,
1333,94,BON-HP-0040,"Compatible with MALLA FACESHIELD PARA
TAPONES DE SEGURIDAD",,,,,
1334,94,BON-HP-0041,"Compatible with FACESHIELD Size: 9
""* 15,5"" * 3 MM",,,,,
1335,94,BON-HP-0042,"Compatible with MALLA FACESHIELD (Size
9 ""* 15,5"" * 1 MM)",,,,,
1336,94,BON-HP-0043,Compatible with KIT FORSTRY,,,,,
1337,94,BON-HP-0044,"Compatible with KIT FORESTAL CON
PROTECCIÓN CONTRA
LLUVIA",,,,,
1338,94,BON-HP-0045,"Compatible with PANTALLA FACIAL
DURA CON
PROTECCIÓN
AUDITIVA",,,,,
1339,94,BON-HP-0046,"Compatible with FACESHIELD (Size: 8 ""*
13,5"" * 1 MM)",,,,,
1340,94,BON-HP-0047,"Compatible with MALLA FACESHIELD
(Size:",,,,,
1341,94,BON-HP-0048,"Compatible with MALLA FACESHIELD
(Size: 6 ""* 13,5"" * 1
MM)",,,,,
1342,94,BON-HP-0049,Compatible with KIT FORESTAL,,,,,
1343,94,BON-HP-0050,"Compatible with PROTECCIÓN DE LA
CABEZA - COMBINACIÓN
DE CASCO",,,,,
1344,94,BON-HP-0051,"Compatible with TODOS LOS
CONJUNTOS
FORESTALES",,,,,
1345,94,BON-HP-0052,Compatible with KIT FORESTAL,,,,,
1346,94,BON-HP-0053,Compatible with PROTECCIÓN DE LA CABEZA - COMBINACIÓN DE CASCO,,,,,
1347,94,BON-HP-0054,"Compatible with PANTALLA FACIAL
DURA CON PROTECCIÓN
AUDITIVA",,,,,
1348,94,BON-HP-0055,"Compatible with KIT FORESTAL CON
PROTECCIÓN CONTRA
LLUVIA",,,,,
1349,94,BON-HP-0056,"Compatible with MALLA FACESHIELD
(Size: 8 ""* 13,5"" * 1 MM)",,,,,
1350,94,BON-HP-0057,"Compatible with FACESHIELD Size: 8
""* 13,5"" * 1 MM",,,,,
1351,94,BON-HP-0058,Compatible with KIT FORESTA,,,,,
1352,94,BON-HP-0059,"Compatible with PANTALLA FACIAL
DURA CON
PROTECCIÓN
AUDITIVA",,,,,
1353,94,BON-HP-0060,"Compatible with TODOS LOS CONJUNTOS
FORESTALES",,,,,
1354,94,BON-HP-0061,Compatible with KIT FORESTAL,,,,,
1355,94,BON-HP-0062,Compatible with KIT FORESTAL CON PROTECCIÓN CONTRA LLUVIA,,,,,
1356,94,BON-HP-0063,"Compatible with PANTALLA FACIAL DURA
CON PROTECCIÓN
AUDITIVA",,,,,
1357,94,BON-HP-0064,"Compatible with FACESHIELD (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1358,94,BON-HP-0065,Compatible with PANTALLA FACIAL DURA CON PROTECCIÓN AUDITIVA,,,,,
1359,94,BON-HP-0066,"Compatible with MALLA FACESHIELD (Size: 6 ""* 13,5"" * 1 MM)",,,,,
1360,94,BON-HP-0067,"Compatible with MALLA FACESHIELD (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1361,94,BON-HP-0068,Compatible with KIT FORESTAL,,,,,
1362,94,BON-HP-0069,"Compatible with MALLA FACESHIELD
CON PROTECCIÓN
AUDITIVA",,,,,
1363,94,BON-HP-0070,"Compatible with PANTALLA FACIAL DURA
CON PROTECCIÓN
AUDITIVA",,,,,
1364,94,BON-HP-0071,"Compatible with FACESHIELD (Size:
8 ""* 13,5"" * 1 MM)",,,,,
1365,94,BON-HP-0072,Compatible with KIT FORESTAL,,,,,
1366,94,BON-HP-0073,Compatible with KIT FORESTAL CON PROTECCIÓN CONTRA LLUVIA,,,,,
1367,94,BON-HP-0074,"Compatible with MALLA FACESHIELD
(Size: 6 ""* 13,5"" * 1
MM)",,,,,
1368,94,BON-HP-0075,Compatible with PANTALLA FACIAL DURA CON PROTECCIÓN AUDITIVA,,,,,
1369,94,BON-HP-0076,"Compatible with FACESHIELD (Size: 8 ""* 13,5"" * 1 MM)",,,,,
1370,94,BON-HP-0077,"Compatible with PANTALLA FACIAL DURA
CON PROTECCIÓN
AUDITIVA",,,,,
1371,94,BON-HP-0078,"Compatible with MALLA FACESHIELD
(Size: 8 ""* 13,5"" * 1
MM)",,,,,
1372,94,BON-HP-0079,Compatible with KIT FORESTAL,,,,,
1373,94,BON-HP-0080,"Compatible with MALLA FACESHIELD (Size: 8 ""* 13,5"" * 1 MM)",,,,,
1374,94,BON-HP-0081,Compatible with TODOS LOS CONJUNTOS FORESTALES,,,,,
1375,94,BON-HP-0082,Compatible with KIT FORESTAL,,,,,
1376,94,BON-HP-0083,Compatible with KIT FORESTAL,,,,,
1377,94,BON-HP-0084,Compatible with PROTECCIÓN DE LA CABEZA - COMBINACIÓN DE CASCO,,,,,
1378,94,BON-HP-0085,Compatible with KIT FORESTAL CON PROTECCIÓN CONTRA LLUVIA,,,,,
1379,94,BON-HP-0086,Compatible with PANTALLA FACIAL DE TAPA DURA CON PROTECCIÓN AUDITIVA,,,,,
1380,94,BON-HP-0087,"Compatible with MALLA FACESHILED (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1381,94,BON-HP-0088,"Compatible with MALLA FACESHILED (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1382,94,BON-HP-0089,"Compatible with FACESHIELD (ALUMINIO) Size: 8 ""* 15,5"" * 1 MM",,,,,
1383,94,BON-HP-0090,PANTALLA FACIAL DE TAPA Compatible with Compatible with DURA CON PROTECCIÓN AUDITIVA,,,,,
1384,94,BON-HP-0091,"Compatible with FACESHIELD (Size: 9 ""* 13,5"" * 2 MM)",,,,,
1385,94,BON-HP-0092,Compatible with KIT FORESTAL,,,,,
1386,94,BON-HP-0093,"Compatible with MALLA FACESHIELD (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1387,94,BON-HP-0094,Compatible with KIT FORESTAL,,,,,
1388,94,BON-HP-0095,"Compatible with MALLA FACESHIELD (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1389,94,BON-HP-0096,"Compatible with FACESHIELD (Size: 9 ""* 15,5"" * 2 MM)",,,,,
1390,94,BON-HP-0097,Compatible with KIT FORESTAL,,,,,
1391,94,BON-HP-0098,"Compatible with MALLA FACESHIELD (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1392,94,BON-HP-0099,Compatible with PANTALLA FACIAL DE TAPA DURA CON PROTECCIÓN AUDITIVA,,,,,
1393,94,BON-HP-0100,"Compatible with FACESHIELD (Size: 9 ""*
15,5"" * 3 MM)",,,,,
1394,94,BON-HP-0101,"Compatible with MALLA FACESHILED (Size: 6 ""* 13,5"" * 1 MM)",,,,,
1395,94,BON-HP-0102,Compatible with KIT FORESTAL,,,,,
1396,94,BON-HP-0103,Compatible with KIT FORSTRY CON PROTECCIÓN CONTRA LLUVIA,,,,,
1397,94,BON-HP-0104,"Compatible with PANTALLA FACIAL DE
TAPA DURA CON
PROTECCIÓN AUDITIVA",,,,,
1398,94,BON-HP-0105,"Compatible with FACESHIELD (Size:
8 ""* 13,5"" * 1 MM)",,,,,
1399,94,BON-HP-0106,"Compatible with PANTALLA FACIAL DE TAPA
DURA CON PROTECCIÓN
AUDITIVA",,,,,
1400,94,BON-HP-0107,"Compatible with MALLA FACESHIELD
(Size: 8 ""* 13,5"" * 1
MM)",,,,,
1401,94,BON-HP-0108,Compatible with KIT FORESTAL,,,,,
1402,94,BON-HP-0109,"Compatible with MALLA FACESHIELD
(Size: 6 ""* 13,5"" * 1
MM)",,,,,
1403,94,BON-HP-0110,"Compatible with KIT FORESTAL CON
PROTECCIÓN
CONTRA LLUVIA",,,,,
1404,94,BON-HP-0111,"Compatible with MALLA FACESHIELD
(Size: 8 ""* 15,5"" * 1
MM)",,,,,
1405,94,BON-HP-0112,"Compatible with MALLA FACESHIELD (Size:
8 ""* 15,5"" * 1 MM)",,,,,
1406,94,BON-HP-0113,Compatible with KIT FORESTAL,,,,,
1407,94,BON-HP-0114,Compatible with KIT FORESTAL,,,,,
1408,94,BON-HP-0115,"Compatible with MALLA FACESHIELD
(Size: 6 ""* 13,5"" * 1
MM)",,,,,
1409,94,BON-HP-0116,"Compatible with PANTALLA FACIAL DE TAPA
DURA CON PROTECCIÓN
AUDITIVA",,,,,
1410,94,BON-HP-0117,"Compatible with PANTALLA FACIAL DE
TAPA DURA CON
PROTECCIÓN AUDITIVA",,,,,
1411,94,BON-HP-0118,"Compatible with GORRA DURA CON
PROTECTOR FACIAL",,,,,
1412,94,BON-HP-0119,"Compatible with FACESHIELD (Size: 9 ""* 15,5"" * 3 MM)",,,,,
1413,94,BON-HP-0120,"Compatible with GORRA DURA CON
PROTECTOR FACIAL",,,,,
1414,94,BON-HP-0121,"Compatible with GORRA DURA CON
MALLA FACESHIELD",,,,,
1415,94,BON-HP-0122,"Compatible with MALLA FACESHIELD (Size:
8 ""* 15,5"" * 1 MM)",,,,,
1416,94,BON-HP-0123,"Compatible with FACESHIELD
(ENCUADERNADO EN
ALUMINIO) Size 8 ""*
15,5"" * 1 MM",,,,,
1417,94,BON-HP-0124,"Compatible with GORRA DURA CON
PROTECTOR FACIAL",,,,,
1418,94,BON-HP-0125,Compatible with SOPORTE DE VISERA,,,,,
1419,94,BON-HP-0126,"Compatible with FACESHIELD (ANTI -
ENCUADERNACIÓN EN
CALIENTE) Size: 8 ""* 155
'* 3 M",,,,,
1420,94,BON-HP-0127,Compatible with KIT FORESTAL,,,,,
1421,94,BON-HP-0128,"Compatible with PANTALLA FACIAL DE
TAPA DURA CON
PROTECCIÓN AUDITIVA",,,,,
1422,94,BON-HP-0129,"Compatible with FACESHIELD (Size:
8 ""* 15,5"" * 1 MM)",,,,,
1423,94,BON-HP-0130,Compatible with KIT FORESTAL,,,,,
1424,94,BON-HP-0131,"Compatible with KIT FORESTAL CON
PROTECCIÓN CONTRA
LLUVIA",,,,,
1425,94,BON-HP-0132,"Compatible with MALLA FACESHIELD (Size:
8 ""* 13,5"" * 1 MM",,,,,
1426,94,BON-HP-0133,"Compatible with MALLA FACESHIELD
(Size: 8 ""* 15,5"" * 1
MM)",,,,,
1427,94,BON-HP-0134,Compatible with KIT FORESTAL,,,,,
1428,94,BON-HP-0135,"Compatible with MALLA FACESHIELD
(Size: 8 ""* 15,5"" * 1
MM",,,,,
1429,94,BON-HP-0136,"Compatible with FACESHIELD (Size: 9 ""*
15,5"" * 2 MM)",,,,,
1430,94,BON-HP-0137,Compatible with KIT FORESTAL,,,,,
1431,94,BON-HP-0138,"Compatible with KIT FORESTAL CON
PROTECCIÓN CONTRA
LLUVIA",,,,,
1432,94,BON-HP-0139,"Compatible with PANTALLA FACIAL DE
TAPA DURA CON
PROTECCIÓN
AUDITIVA",,,,,
1433,94,BON-HP-0140,"Compatible with FACESHIELD
(Size: 8 ""* 15,5"" *
1 MM)",,,,,
1434,94,BON-HP-0141,Compatible with KIT FORESTAL,,,,,
1435,94,BON-HP-0142,"Compatible with FACESHIELD (Size: 6 ""* 13,5"" * 1 MM)",,,,,
1436,94,BON-HP-0143,Compatible with PANTALLA FACIAL DE TAPA DURA CON PROTECCIÓN AUDITIVA,,,,,
1437,94,BON-HP-0144,Compatible with MALLA FACESHIELD,,,,,
1438,94,BON-HP-0145,"Compatible with MALLA FACESHIELD (Size: 8 ""* 13,5"" * 1 MM)",,,,,
1439,94,BON-HP-0146,"Compatible with TODOS LOS CONJUNTOS
FORESTALES",,,,,
1440,94,BON-HP-0147,"Compatible with MALLA FACESHIELD(Size: 8 ""* 13,5"" * 1MM)",,,,,
1441,94,BON-HP-0148,Compatible with KIT FORESTAL,,,,,
1442,94,BON-HP-0149,Compatible with TAPA DE SEGURIDAD (VENTACIÓN REGULABLE),,,,,
1443,94,BON-HP-0150,"Compatible with MALLA FACESHIELD (Size: 6 ""* 13,5"" * 1 MM)",,,,,
1444,94,BON-HP-0151,Compatible with PANTALLA FACIAL DE TAPA DURA CON PROTECCIÓN AUDITIVA,,,,,
1445,94,BON-HP-0152,"Compatible with FACESHIELD (Size: 8 ""* 15,5"" * 1 MM)",,,,,
1446,94,BON-HP-0153,Compatible with TAPA DE SEGURIDAD,,,,,
1447,94,BON-HP-0154,Compatible with KIT FORESTAL,,,,,
1448,94,BON-HP-0155,Compatible with TAPA DE SEGURIDAD,,,,,
1449,94,BON-HP-0156,"Compatible with MALLA FACESHIELD (Size: 6 ""* 13,5"" * 1 MM)",,,,,
1450,95,PROTECCION-RESPIRATORIA,Model,,,,,
1451,95,BON-RP-0001,Compatible with MÁSCARA DE GAS,,,,,
1452,95,BON-RP-0002,Compatible with MÁSCARA DE GAS,,,,,
1453,95,BON-RP-0003,Compatible with MASCARILLA DE GAS DE VIDRIO DE UNA SOLA PIEZA,,,,,
1454,95,BON-RP-0004,Compatible with CAMPANA DE ESCAPE DEFUEGO,,,,,
1455,95,BON-RP-0005,Compatible with MÁSCARA DE GAS,,,,,
1456,95,BON-RP-0006,Compatible with PROTECCIÓN RESPIRATORIA,,,,,
1457,95,BON-RP-0007,Compatible with PROTECCIÓNRESPIRATORIA,,,,,
1458,96,drill,Model,,,,,
1459,96,BON-DRILL-US-0001,"Compatible with TALADRO SERIE UNIVERSAL

60*800mm
80*800mm
100*800mm
120*800mm
150*800",,,,,
1460,96,BON-DRILL-DS-0001,"Compatible with TALADRO SERIE DE DISCO

80*800mm
100*800mm
120*800mm
150*800mm
200*800",,,,,
1461,96,BON-DRILL-USS-0001,"Compatible with BROCA SÓLIDA SERIE UNIVERSAL

60*800mm
80*800mm
100*800mm
120*800mm
15",,,,,
1462,96,BON-DRILL-IA-0001,"Compatible with TALADRO CON BARRENA PARA HIELO

150*800mm 
200*800mm 
250*800mm 
300*8",,,,,
1463,96,BON-DRILL-SB-0001,"Compatible with TALADRO DE BROCAS PEQUEÑAS

22 cm 
62cm",,,,,
1464,96,BON-DRILL-DBS-0001,"Compatible with TALADRO SERIE HOJAS DOBLES CON HOJAS DE ALEACIÓN

60*800mm
80*800mm
10",,,,,
1465,97,electrodes-and-wire,Model,,,,,
1466,97,BON-ELECTRODE-001,"Compatible with ELECTRODOS DE SOLDADURA
SOLDADURA
ELECTRODO
ACERO CARBONO
ACERO DE BAJ",,,,,
1467,97,BON-WIRES-001,"Compatible with ALAMBRES DE SOLDADURA
SOLDADURA
ALAMBRES
ACERO INOXIDABLE
ALEACIÓN DE ",,,,,
1468,97,BON-FLUXCORED-001,"Compatible with SOLDADURA VARILLAS
CON NÚCLEO
FUNDENTE
NÚCLEO FUNDENTE
ALEACIÓN DE SOL",,,,,
1469,97,BON-TUNGSTEN-001,"Compatible with ELECTRODOS DE TUNGSTENO
TUNGSTENO
ELECTRODOS
COMPUESTO
ELECTRODO DE TU",,,,,
1470,97,BON-FLUX-001,"Compatible with FLUJO DE SOLDADURA
FLUJO DE SOLDADURA
FUNDENTE DE SOLDADURA DE COBRE
F",,,,,
1471,81,JUNTA-DE-ACOPLAMIENTO-DE-ALUMINIO,Model,SIZE,,,,
1472,81,BON-G100-NBR,Compatible with 1,1,,,,
1473,81,BON-G100-EPDM,Compatible with 1,1,,,,
1474,81,BON-G200-NBR,Compatible with 2,2,,,,
1475,81,BON-G200-EPDM,Compatible with 2,2,,,,
1476,81,BON-G300-NBR,Compatible with 3,3,,,,
1477,81,BON-G300-EPDM,Compatible with 3,3,,,,
1478,81,BON-G400-NBR,Compatible with 4,4,,,,
1479,81,BON-G400-EPDM,Compatible with 4,4,,,,
1480,81,BON-G500-NBR,Compatible with 5,5,,,,
1481,81,BON-G500-EPDM,Compatible with 5,5,,,,
1482,81,BON-G600-NBR,Compatible with 6,6,,,,
1483,81,BON-G600-EPDM,Compatible with 6,6,,,,
1484,98,proteccion-facial,Model,,,,,
1485,98,BON-FP-0001,PROTECCIÓN FACIAL,,,,,
1486,98,BON-FP-0002,Compatible with PORTA VISERA ECONOMY,,,,,
1487,98,BON-FP-0003,"Compatible with VISERA CLARA
(Size: 8 ""* 14"" * 1 mm)",,,,,
1488,98,BON-FP-0004,Compatible with VISERA VERDE FACESHIELD,,,,,
1489,98,BON-FP-0005,"Compatible with MALLA ECONOMÍA
FACESHIELD",,,,,
1490,98,BON-FP-0006,Compatible with MALLA ECONOMÍA CON ORShaft / AxisRAS,,,,,
1491,98,BON-FP-0007,Compatible with PORTA VISERA ECONOMY,,,,,
1492,98,BON-FP-0008,"Compatible with PANTALLA FACIAL
ECONOMY CLEAR VISOR",,,,,
1493,98,BON-FP-0009,"Compatible with VISERA CLARA
(Size: 8 ""* 14"" * 1 mm)",,,,,
1494,98,BON-FP-0010,Compatible with VISERA VERDE FACESHIELD,,,,,
1495,98,BON-FP-0011,"Compatible with MALLA ECONOMÍA
FACESHIELD",,,,,
1496,98,BON-FP-0012,"Compatible with VISERA CLARO
FACESHIELD",,,,,
1497,98,BON-FP-0013,Compatible with MALLA VISERA FACESHIELD,,,,,
1498,98,BON-FP-0014,"Compatible with VISERA DE MALLA
(Size: 8 ""* 15"" * 1 mm)",,,,,
1499,98,BON-FP-0015,"Compatible with VISERA VERDE
FACESHIELD",,,,,
1500,98,BON-FP-0016,"Compatible with MALLA VISERA
FACESHIELD",,,,,
1501,98,BON-FP-0017,"Compatible with VISERA DE MALLA
(Size: 8 ""* 155"" 1 mm)",,,,,
1502,98,BON-FP-0018,Compatible with KIT FORESTAL,,,,,
1503,98,BON-FP-0019,"Compatible with VISERA DE MALLA
(Size: 8 ""* 14"" * 1 mm) ",,,,,
1504,98,BON-FP-0020,Compatible with VISERA TRANSPARENTE,,,,,
1505,98,BON-FP-0021,"Compatible with MALLA VISERA
FACESHIELD",,,,,
1506,98,BON-FP-0022,"Compatible with VISERA DE MALLA
(Size :
8 ""* 15,5"" * 1 mm)",,,,,
1507,98,BON-FP-0023,Compatible with VISERA VERDE FACESHIELD,,,,,
1508,98,BON-FP-0024,"Compatible with PROTECTOR DOBLE
 VISERA CLARO",,,,,
1509,98,BON-FP-0025,Compatible with VISERA TRANSPARENTE,,,,,
1510,98,BON-FP-0026,Compatible with VISERA TRANSPARENTE,,,,,
1511,98,BON-FP-0027,Compatible with VISERA TRANSPARENTE,,,,,
1512,98,BON-FP-0028,Compatible with MALLA FACESHIELD,,,,,
1513,98,BON-FP-0029,Compatible with VISERA TRANSPARENTE,,,,,
1514,98,BON-FP-0030,Compatible with MALLA FACESHIELD,,,,,
1515,98,BON-FP-0031,Compatible with KIT FORESTAL,,,,,
1516,98,BON-FP-0032,"Compatible with MALLA VISERA
 FACESHIELD",,,,,
1517,98,BON-FP-0033,"Compatible with VISERA DE MALLA
 (Size: 8 ""* 13,5"" * 1 mm",,,,,
1518,98,BON-FP-0034,"Compatible with TOCADO CON
 SUSPENSION DE
 TRINQUETE",,,,,
1519,98,BON-FP-0035,"Compatible with VISERA DE MALLA
 (Size:
 8 ""* 15,5"" * 1 mm)",,,,,
1520,98,BON-FP-0036,Compatible with VISERA TRANSPARENTE,,,,,
1521,98,BON-FP-0037,Compatible with VISERA VERDE FACESHIELD,,,,,
1522,98,BON-FP-0038,"Compatible with MALLA VISERA
 FACESHIELD",,,,,
1523,98,BON-FP-0039,"Compatible with MALLA VISERA
 FACESHIELD",,,,,
1524,98,BON-FP-0040,Compatible with VISERA TRANSPARENTE,,,,,
1525,98,BON-FP-0041,"Compatible with MALLA VISERA
 FACESHIELD",,,,,
1526,98,BON-FP-0042,"VISERA DE MALLA
 (Size: 9 ""* 15,5"" * 1 MM)",,,,,
1527,98,BON-FP-0043,VISERA TRANSPARENTE,,,,,
1528,98,BON-FP-0044,"VISOR
 (Size:
 9 ""* 15,5"" * 3 MM)",,,,,
1529,98,BON-FP-0045,"CASCO PARA SOLDAR
 MANOS (FRENTE fiJO,
 Size DE LENTE:
 4 1/4 ""* 2)",,,,,
1530,98,BON-FP-0046,"CASCO PARA SOLDAR
 MANOS (FRENTE fiJO,
 Size DE LENTE:
 4 1/4 ""* 2)",,,,,
1531,98,BON-FP-0047,"CASCO PARA SOLDAR
 MANOS (FRENTE fiJO,
 Size DE LENTE:
 4 1/4 ""*2"")",,,,,
1532,98,BON-FP-0048,"CASCO PARA SOLDAR
 MANOS (FRENTE fiJO,
 Size DE LENTE:
 4 1/4 ""*2"")",,,,,
1533,98,BON-FP-0049,"CASCO PARA SOLDAR
 MANOS (FRENTE fiJO,
 Size DE LENTE",,,,,
1534,98,BON-FP-0050,Welding Helmet With Visior Support,,,,,
1535,98,BON-FP-0051,Welding Helmet With Visior Support,,,,,
1536,98,BON-FP-0052,Welding Helmet With Visior Support,,,,,
1537,98,BON-FP-0053,Welding Helmet With Visior Support,,,,,
1538,98,BON-FP-0054,Welding Helmet With Visior Support,,,,,
1539,98,BON-FP-0055,Welding Helmet With Visior Support,,,,,
1540,98,BON-FP-0056,Welding Helmet With Visior Support,,,,,
1541,98,BON-FP-0057,Welding Helmet With Visior Support,,,,,
1542,98,BON-FP-0058,Welding Helmet With Visior Support,,,,,
1543,98,BON-FP-0059,Welding Helmet With Visior Support,,,,,
1544,98,BON-FP-0060,"AUTO - CASCO DE
 SOLDADURA OSCURIDAD",,,,,
1545,98,BON-FP-0061,"AUTO - CASCO DE
 SOLDADURA OSCURIDAD",,,,,
1546,98,BON-FP-0062,Facial Protection,,,,,
